location_key;location_name;lat;long
14654;-50, 33;-50;33
14655;-50, 34;-50;34
14656;-50, 35;-50;35
14657;-50, 36;-50;36
14658;-50, 37;-50;37
14659;-50, 38;-50;38
14660;-50, 39;-50;39
14661;-50, 40;-50;40
14662;-50, 41;-50;41
14663;-50, 42;-50;42
14664;-50, 43;-50;43
14665;-50, 44;-50;44
14666;-50, 45;-50;45
14667;-50, 46;-50;46
14668;-50, 47;-50;47
14669;-50, 48;-50;48
14670;-50, 49;-50;49
14671;-50, 50;-50;50
14672;-50, 51;-50;51
14673;-50, 52;-50;52
14674;-50, 53;-50;53
14675;-50, 54;-50;54
14676;-50, 55;-50;55
14677;-50, 56;-50;56
14678;-50, 57;-50;57
14679;-50, 58;-50;58
14680;-50, 59;-50;59
14681;-50, 60;-50;60
14682;-50, 61;-50;61
14683;-50, 62;-50;62
14684;-50, 63;-50;63
14685;-50, 64;-50;64
14686;-50, 65;-50;65
14687;-50, 66;-50;66
14688;-50, 67;-50;67
14689;-50, 68;-50;68
14690;-50, 69;-50;69
14691;-50, 70;-50;70
14692;-50, 71;-50;71
14693;-50, 72;-50;72
14694;-50, 73;-50;73
14695;-50, 74;-50;74
14696;-50, 75;-50;75
14697;-50, 76;-50;76
14698;-50, 77;-50;77
14699;-50, 78;-50;78
14700;-50, 79;-50;79
14701;-50, 80;-50;80
14702;-50, 81;-50;81
14703;-50, 82;-50;82
14704;-50, 83;-50;83
14705;-50, 84;-50;84
14706;-50, 85;-50;85
14707;-50, 86;-50;86
14708;-50, 87;-50;87
14709;-50, 88;-50;88
14710;-50, 89;-50;89
14711;-50, 90;-50;90
14712;-50, 91;-50;91
14713;-50, 92;-50;92
14714;-50, 93;-50;93
14715;-50, 94;-50;94
14716;-50, 95;-50;95
14717;-50, 96;-50;96
14718;-50, 97;-50;97
14719;-50, 98;-50;98
14720;-50, 99;-50;99
14721;-50, 100;-50;100
14722;-50, 101;-50;101
14723;-50, 102;-50;102
14724;-50, 103;-50;103
14725;-50, 104;-50;104
14726;-50, 105;-50;105
14727;-50, 106;-50;106
14728;-50, 107;-50;107
14729;-50, 108;-50;108
14730;-50, 109;-50;109
14731;-50, 110;-50;110
14732;-50, 111;-50;111
14733;-50, 112;-50;112
14734;-50, 113;-50;113
14735;-50, 114;-50;114
14736;-50, 115;-50;115
14737;-50, 116;-50;116
14738;-50, 117;-50;117
14739;-50, 118;-50;118
14740;-50, 119;-50;119
14741;-50, 120;-50;120
14742;-50, 121;-50;121
14743;-50, 122;-50;122
14744;-50, 123;-50;123
14745;-50, 124;-50;124
14746;-50, 125;-50;125
14747;-50, 126;-50;126
14748;-50, 127;-50;127
14749;-50, 128;-50;128
14750;-50, 129;-50;129
14751;-50, 130;-50;130
14752;-50, 131;-50;131
14753;-50, 132;-50;132
14754;-50, 133;-50;133
14755;-50, 134;-50;134
14756;-50, 135;-50;135
14757;-50, 136;-50;136
14758;-50, 137;-50;137
14759;-50, 138;-50;138
14760;-50, 139;-50;139
14761;-50, 140;-50;140
14762;-50, 141;-50;141
14763;-50, 142;-50;142
14764;-50, 143;-50;143
14765;-50, 144;-50;144
14766;-50, 145;-50;145
14767;-50, 146;-50;146
14768;-50, 147;-50;147
14769;-50, 148;-50;148
14770;-50, 149;-50;149
14771;-50, 150;-50;150
14772;-50, 151;-50;151
14773;-50, 152;-50;152
14774;-50, 153;-50;153
14775;-50, 154;-50;154
14776;-50, 155;-50;155
14777;-50, 156;-50;156
14778;-50, 157;-50;157
14779;-50, 158;-50;158
14780;-50, 159;-50;159
14781;-50, 160;-50;160
14782;-50, 161;-50;161
14783;-50, 162;-50;162
14784;-50, 163;-50;163
14785;-50, 164;-50;164
14786;-50, 165;-50;165
14787;-50, 166;-50;166
14788;-50, 167;-50;167
14789;-50, 168;-50;168
14790;-50, 169;-50;169
14791;-50, 170;-50;170
14792;-50, 171;-50;171
14793;-50, 172;-50;172
14794;-50, 173;-50;173
14795;-50, 174;-50;174
14796;-50, 175;-50;175
14797;-50, 176;-50;176
14798;-50, 177;-50;177
14799;-50, 178;-50;178
14800;-50, 179;-50;179
14801;-50, 180;-50;180
14802;-49, -180;-49;-180
14803;-49, -179;-49;-179
14804;-49, -178;-49;-178
14805;-49, -177;-49;-177
14806;-49, -176;-49;-176
14807;-49, -175;-49;-175
14808;-49, -174;-49;-174
14809;-49, -173;-49;-173
14810;-49, -172;-49;-172
14811;-49, -171;-49;-171
14812;-49, -170;-49;-170
14813;-49, -169;-49;-169
14814;-49, -168;-49;-168
14815;-49, -167;-49;-167
14816;-49, -166;-49;-166
14817;-49, -165;-49;-165
14818;-49, -164;-49;-164
14819;-49, -163;-49;-163
14820;-49, -162;-49;-162
14821;-49, -161;-49;-161
14822;-49, -160;-49;-160
14823;-49, -159;-49;-159
14824;-49, -158;-49;-158
14825;-49, -157;-49;-157
14826;-49, -156;-49;-156
14827;-49, -155;-49;-155
14828;-49, -154;-49;-154
14829;-49, -153;-49;-153
14830;-49, -152;-49;-152
14831;-49, -151;-49;-151
14832;-49, -150;-49;-150
14833;-49, -149;-49;-149
14834;-49, -148;-49;-148
14835;-49, -147;-49;-147
14836;-49, -146;-49;-146
14837;-49, -145;-49;-145
14838;-49, -144;-49;-144
14839;-49, -143;-49;-143
14840;-49, -142;-49;-142
14841;-49, -141;-49;-141
14842;-49, -140;-49;-140
14843;-49, -139;-49;-139
14844;-49, -138;-49;-138
14845;-49, -137;-49;-137
14846;-49, -136;-49;-136
14847;-49, -135;-49;-135
14848;-49, -134;-49;-134
14849;-49, -133;-49;-133
14850;-49, -132;-49;-132
14851;-49, -131;-49;-131
14852;-49, -130;-49;-130
14853;-49, -129;-49;-129
14854;-49, -128;-49;-128
14855;-49, -127;-49;-127
14856;-49, -126;-49;-126
14857;-49, -125;-49;-125
14858;-49, -124;-49;-124
14859;-49, -123;-49;-123
14860;-49, -122;-49;-122
14861;-49, -121;-49;-121
14862;-49, -120;-49;-120
14863;-49, -119;-49;-119
14864;-49, -118;-49;-118
14865;-49, -117;-49;-117
14866;-49, -116;-49;-116
14867;-49, -115;-49;-115
14868;-49, -114;-49;-114
14869;-49, -113;-49;-113
14870;-49, -112;-49;-112
14871;-49, -111;-49;-111
14872;-49, -110;-49;-110
14873;-49, -109;-49;-109
14874;-49, -108;-49;-108
14875;-49, -107;-49;-107
14876;-49, -106;-49;-106
14877;-49, -105;-49;-105
14878;-49, -104;-49;-104
14879;-49, -103;-49;-103
14880;-49, -102;-49;-102
14881;-49, -101;-49;-101
14882;-49, -100;-49;-100
14883;-49, -99;-49;-99
14884;-49, -98;-49;-98
14885;-49, -97;-49;-97
14886;-49, -96;-49;-96
14887;-49, -95;-49;-95
14888;-49, -94;-49;-94
14889;-49, -93;-49;-93
14890;-49, -92;-49;-92
14891;-49, -91;-49;-91
14892;-49, -90;-49;-90
14893;-49, -89;-49;-89
14894;-49, -88;-49;-88
14895;-49, -87;-49;-87
14896;-49, -86;-49;-86
14897;-49, -85;-49;-85
14898;-49, -84;-49;-84
14899;-49, -83;-49;-83
14900;-49, -82;-49;-82
14901;-49, -81;-49;-81
14902;-49, -80;-49;-80
14903;-49, -79;-49;-79
14904;-49, -78;-49;-78
14905;-49, -77;-49;-77
14906;-49, -76;-49;-76
14907;-49, -75;-49;-75
14908;-49, -74;-49;-74
14909;-49, -73;-49;-73
14910;-49, -72;-49;-72
14911;-49, -71;-49;-71
14912;-49, -70;-49;-70
14913;-49, -69;-49;-69
14914;-49, -68;-49;-68
14915;-49, -67;-49;-67
14916;-49, -66;-49;-66
14917;-49, -65;-49;-65
14918;-49, -64;-49;-64
14919;-49, -63;-49;-63
14920;-49, -62;-49;-62
14921;-49, -61;-49;-61
14922;-49, -60;-49;-60
14923;-49, -59;-49;-59
14924;-49, -58;-49;-58
14925;-49, -57;-49;-57
14926;-49, -56;-49;-56
14927;-49, -55;-49;-55
14928;-49, -54;-49;-54
14929;-49, -53;-49;-53
14930;-49, -52;-49;-52
14931;-49, -51;-49;-51
14932;-49, -50;-49;-50
14933;-49, -49;-49;-49
14934;-49, -48;-49;-48
14935;-49, -47;-49;-47
14936;-49, -46;-49;-46
14937;-49, -45;-49;-45
14938;-49, -44;-49;-44
14939;-49, -43;-49;-43
14940;-49, -42;-49;-42
14941;-49, -41;-49;-41
14942;-49, -40;-49;-40
14943;-49, -39;-49;-39
14944;-49, -38;-49;-38
14945;-49, -37;-49;-37
14946;-49, -36;-49;-36
14947;-49, -35;-49;-35
14948;-49, -34;-49;-34
14949;-49, -33;-49;-33
14950;-49, -32;-49;-32
14951;-49, -31;-49;-31
14952;-49, -30;-49;-30
14953;-49, -29;-49;-29
14954;-49, -28;-49;-28
14955;-49, -27;-49;-27
14956;-49, -26;-49;-26
14957;-49, -25;-49;-25
14958;-49, -24;-49;-24
14959;-49, -23;-49;-23
14960;-49, -22;-49;-22
14961;-49, -21;-49;-21
14962;-49, -20;-49;-20
14963;-49, -19;-49;-19
14964;-49, -18;-49;-18
14965;-49, -17;-49;-17
14966;-49, -16;-49;-16
14967;-49, -15;-49;-15
14968;-49, -14;-49;-14
14969;-49, -13;-49;-13
14970;-49, -12;-49;-12
14971;-49, -11;-49;-11
14972;-49, -10;-49;-10
14973;-49, -9;-49;-9
14974;-49, -8;-49;-8
14975;-49, -7;-49;-7
14976;-49, -6;-49;-6
14977;-49, -5;-49;-5
14978;-49, -4;-49;-4
14979;-49, -3;-49;-3
14980;-49, -2;-49;-2
14981;-49, -1;-49;-1
14982;-49, 0;-49;0
14983;-49, 1;-49;1
14984;-49, 2;-49;2
14985;-49, 3;-49;3
14986;-49, 4;-49;4
14987;-49, 5;-49;5
14988;-49, 6;-49;6
14989;-49, 7;-49;7
14990;-49, 8;-49;8
14991;-49, 9;-49;9
14992;-49, 10;-49;10
14993;-49, 11;-49;11
14994;-49, 12;-49;12
14995;-49, 13;-49;13
14996;-49, 14;-49;14
14997;-49, 15;-49;15
14998;-49, 16;-49;16
14999;-49, 17;-49;17
15000;-49, 18;-49;18
15001;-49, 19;-49;19
15002;-49, 20;-49;20
15003;-49, 21;-49;21
15004;-49, 22;-49;22
15005;-49, 23;-49;23
15006;-49, 24;-49;24
15007;-49, 25;-49;25
15008;-49, 26;-49;26
15009;-49, 27;-49;27
15010;-49, 28;-49;28
15011;-49, 29;-49;29
15012;-49, 30;-49;30
15013;-49, 31;-49;31
15014;-49, 32;-49;32
15015;-49, 33;-49;33
15016;-49, 34;-49;34
15017;-49, 35;-49;35
15018;-49, 36;-49;36
15019;-49, 37;-49;37
15020;-49, 38;-49;38
15021;-49, 39;-49;39
15022;-49, 40;-49;40
15023;-49, 41;-49;41
15024;-49, 42;-49;42
15025;-49, 43;-49;43
15026;-49, 44;-49;44
15027;-49, 45;-49;45
15028;-49, 46;-49;46
15029;-49, 47;-49;47
15030;-49, 48;-49;48
15031;-49, 49;-49;49
15032;-49, 50;-49;50
15033;-49, 51;-49;51
15034;-49, 52;-49;52
15035;-49, 53;-49;53
15036;-49, 54;-49;54
15037;-49, 55;-49;55
15038;-49, 56;-49;56
15039;-49, 57;-49;57
15040;-49, 58;-49;58
15041;-49, 59;-49;59
15042;-49, 60;-49;60
15043;-49, 61;-49;61
15044;-49, 62;-49;62
15045;-49, 63;-49;63
15046;-49, 64;-49;64
15047;-49, 65;-49;65
15048;-49, 66;-49;66
15049;-49, 67;-49;67
15050;-49, 68;-49;68
15051;-49, 69;-49;69
15052;-49, 70;-49;70
15053;-49, 71;-49;71
15054;-49, 72;-49;72
15055;-49, 73;-49;73
15056;-49, 74;-49;74
15057;-49, 75;-49;75
15058;-49, 76;-49;76
15059;-49, 77;-49;77
15060;-49, 78;-49;78
15061;-49, 79;-49;79
15062;-49, 80;-49;80
15063;-49, 81;-49;81
15064;-49, 82;-49;82
15065;-49, 83;-49;83
15066;-49, 84;-49;84
15067;-49, 85;-49;85
15068;-49, 86;-49;86
15069;-49, 87;-49;87
15070;-49, 88;-49;88
15071;-49, 89;-49;89
15072;-49, 90;-49;90
15073;-49, 91;-49;91
15074;-49, 92;-49;92
15075;-49, 93;-49;93
15076;-49, 94;-49;94
15077;-49, 95;-49;95
15078;-49, 96;-49;96
15079;-49, 97;-49;97
15080;-49, 98;-49;98
15081;-49, 99;-49;99
15082;-49, 100;-49;100
15083;-49, 101;-49;101
15084;-49, 102;-49;102
15085;-49, 103;-49;103
15086;-49, 104;-49;104
15087;-49, 105;-49;105
15088;-49, 106;-49;106
15089;-49, 107;-49;107
15090;-49, 108;-49;108
15091;-49, 109;-49;109
15092;-49, 110;-49;110
15093;-49, 111;-49;111
15094;-49, 112;-49;112
15095;-49, 113;-49;113
15096;-49, 114;-49;114
15097;-49, 115;-49;115
15098;-49, 116;-49;116
15099;-49, 117;-49;117
15100;-49, 118;-49;118
15101;-49, 119;-49;119
15102;-49, 120;-49;120
15103;-49, 121;-49;121
15104;-49, 122;-49;122
15105;-49, 123;-49;123
15106;-49, 124;-49;124
15107;-49, 125;-49;125
15108;-49, 126;-49;126
15109;-49, 127;-49;127
15110;-49, 128;-49;128
15111;-49, 129;-49;129
15112;-49, 130;-49;130
15113;-49, 131;-49;131
15114;-49, 132;-49;132
15115;-49, 133;-49;133
15116;-49, 134;-49;134
15117;-49, 135;-49;135
15118;-49, 136;-49;136
15119;-49, 137;-49;137
15120;-49, 138;-49;138
15121;-49, 139;-49;139
15122;-49, 140;-49;140
15123;-49, 141;-49;141
15124;-49, 142;-49;142
15125;-49, 143;-49;143
15126;-49, 144;-49;144
15127;-49, 145;-49;145
15128;-49, 146;-49;146
15129;-49, 147;-49;147
15130;-49, 148;-49;148
15131;-49, 149;-49;149
15132;-49, 150;-49;150
15133;-49, 151;-49;151
15134;-49, 152;-49;152
15135;-49, 153;-49;153
15136;-49, 154;-49;154
15137;-49, 155;-49;155
15138;-49, 156;-49;156
15139;-49, 157;-49;157
15140;-49, 158;-49;158
15141;-49, 159;-49;159
15142;-49, 160;-49;160
15143;-49, 161;-49;161
15144;-49, 162;-49;162
15145;-49, 163;-49;163
15146;-49, 164;-49;164
15147;-49, 165;-49;165
15148;-49, 166;-49;166
15149;-49, 167;-49;167
15150;-49, 168;-49;168
15151;-49, 169;-49;169
15152;-49, 170;-49;170
15153;-49, 171;-49;171
15154;-49, 172;-49;172
15155;-49, 173;-49;173
15156;-49, 174;-49;174
15157;-49, 175;-49;175
15158;-49, 176;-49;176
15159;-49, 177;-49;177
15160;-49, 178;-49;178
15161;-49, 179;-49;179
15162;-49, 180;-49;180
15163;-48, -180;-48;-180
15164;-48, -179;-48;-179
15165;-48, -178;-48;-178
15166;-48, -177;-48;-177
15167;-48, -176;-48;-176
15168;-48, -175;-48;-175
15169;-48, -174;-48;-174
15170;-48, -173;-48;-173
15171;-48, -172;-48;-172
15172;-48, -171;-48;-171
15173;-48, -170;-48;-170
15174;-48, -169;-48;-169
15175;-48, -168;-48;-168
15176;-48, -167;-48;-167
15177;-48, -166;-48;-166
15178;-48, -165;-48;-165
15179;-48, -164;-48;-164
15180;-48, -163;-48;-163
15181;-48, -162;-48;-162
15182;-48, -161;-48;-161
15183;-48, -160;-48;-160
15184;-48, -159;-48;-159
15185;-48, -158;-48;-158
15186;-48, -157;-48;-157
15187;-48, -156;-48;-156
15188;-48, -155;-48;-155
15189;-48, -154;-48;-154
15190;-48, -153;-48;-153
15191;-48, -152;-48;-152
15192;-48, -151;-48;-151
15193;-48, -150;-48;-150
15194;-48, -149;-48;-149
15195;-48, -148;-48;-148
15196;-48, -147;-48;-147
15197;-48, -146;-48;-146
15198;-48, -145;-48;-145
15199;-48, -144;-48;-144
15200;-48, -143;-48;-143
15201;-48, -142;-48;-142
15202;-48, -141;-48;-141
15203;-48, -140;-48;-140
15204;-48, -139;-48;-139
15205;-48, -138;-48;-138
15206;-48, -137;-48;-137
15207;-48, -136;-48;-136
15208;-48, -135;-48;-135
15209;-48, -134;-48;-134
15210;-48, -133;-48;-133
15211;-48, -132;-48;-132
15212;-48, -131;-48;-131
15213;-48, -130;-48;-130
15214;-48, -129;-48;-129
15215;-48, -128;-48;-128
15216;-48, -127;-48;-127
15217;-48, -126;-48;-126
15218;-48, -125;-48;-125
15219;-48, -124;-48;-124
15220;-48, -123;-48;-123
15221;-48, -122;-48;-122
15222;-48, -121;-48;-121
15223;-48, -120;-48;-120
15224;-48, -119;-48;-119
15225;-48, -118;-48;-118
15226;-48, -117;-48;-117
15227;-48, -116;-48;-116
15228;-48, -115;-48;-115
15229;-48, -114;-48;-114
15230;-48, -113;-48;-113
15231;-48, -112;-48;-112
15232;-48, -111;-48;-111
15233;-48, -110;-48;-110
15234;-48, -109;-48;-109
15235;-48, -108;-48;-108
15236;-48, -107;-48;-107
15237;-48, -106;-48;-106
15238;-48, -105;-48;-105
15239;-48, -104;-48;-104
15240;-48, -103;-48;-103
15241;-48, -102;-48;-102
15242;-48, -101;-48;-101
15243;-48, -100;-48;-100
15244;-48, -99;-48;-99
15245;-48, -98;-48;-98
15246;-48, -97;-48;-97
15247;-48, -96;-48;-96
15248;-48, -95;-48;-95
15249;-48, -94;-48;-94
15250;-48, -93;-48;-93
15251;-48, -92;-48;-92
15252;-48, -91;-48;-91
15253;-48, -90;-48;-90
15254;-48, -89;-48;-89
15255;-48, -88;-48;-88
15256;-48, -87;-48;-87
15257;-48, -86;-48;-86
15258;-48, -85;-48;-85
15259;-48, -84;-48;-84
15260;-48, -83;-48;-83
15261;-48, -82;-48;-82
15262;-48, -81;-48;-81
15263;-48, -80;-48;-80
15264;-48, -79;-48;-79
15265;-48, -78;-48;-78
15266;-48, -77;-48;-77
15267;-48, -76;-48;-76
15268;-48, -75;-48;-75
15269;-48, -74;-48;-74
15270;-48, -73;-48;-73
15271;-48, -72;-48;-72
15272;-48, -71;-48;-71
15273;-48, -70;-48;-70
15274;-48, -69;-48;-69
15275;-48, -68;-48;-68
15276;-48, -67;-48;-67
15277;-48, -66;-48;-66
15278;-48, -65;-48;-65
15279;-48, -64;-48;-64
15280;-48, -63;-48;-63
15281;-48, -62;-48;-62
15282;-48, -61;-48;-61
15283;-48, -60;-48;-60
15284;-48, -59;-48;-59
15285;-48, -58;-48;-58
15286;-48, -57;-48;-57
15287;-48, -56;-48;-56
15288;-48, -55;-48;-55
15289;-48, -54;-48;-54
15290;-48, -53;-48;-53
15291;-48, -52;-48;-52
15292;-48, -51;-48;-51
15293;-48, -50;-48;-50
15294;-48, -49;-48;-49
15295;-48, -48;-48;-48
15296;-48, -47;-48;-47
15297;-48, -46;-48;-46
15298;-48, -45;-48;-45
15299;-48, -44;-48;-44
15300;-48, -43;-48;-43
15301;-48, -42;-48;-42
15302;-48, -41;-48;-41
15303;-48, -40;-48;-40
15304;-48, -39;-48;-39
15305;-48, -38;-48;-38
15306;-48, -37;-48;-37
15307;-48, -36;-48;-36
15308;-48, -35;-48;-35
15309;-48, -34;-48;-34
15310;-48, -33;-48;-33
15311;-48, -32;-48;-32
15312;-48, -31;-48;-31
15313;-48, -30;-48;-30
15314;-48, -29;-48;-29
15315;-48, -28;-48;-28
15316;-48, -27;-48;-27
15317;-48, -26;-48;-26
15318;-48, -25;-48;-25
15319;-48, -24;-48;-24
15320;-48, -23;-48;-23
15321;-48, -22;-48;-22
15322;-48, -21;-48;-21
15323;-48, -20;-48;-20
15324;-48, -19;-48;-19
15325;-48, -18;-48;-18
15326;-48, -17;-48;-17
15327;-48, -16;-48;-16
15328;-48, -15;-48;-15
15329;-48, -14;-48;-14
15330;-48, -13;-48;-13
15331;-48, -12;-48;-12
15332;-48, -11;-48;-11
15333;-48, -10;-48;-10
15334;-48, -9;-48;-9
15335;-48, -8;-48;-8
15336;-48, -7;-48;-7
15337;-48, -6;-48;-6
15338;-48, -5;-48;-5
15339;-48, -4;-48;-4
15340;-48, -3;-48;-3
15341;-48, -2;-48;-2
15342;-48, -1;-48;-1
15343;-48, 0;-48;0
15344;-48, 1;-48;1
15345;-48, 2;-48;2
15346;-48, 3;-48;3
15347;-48, 4;-48;4
15348;-48, 5;-48;5
15349;-48, 6;-48;6
15350;-48, 7;-48;7
15351;-48, 8;-48;8
15352;-48, 9;-48;9
15353;-48, 10;-48;10
15354;-48, 11;-48;11
15355;-48, 12;-48;12
15356;-48, 13;-48;13
15357;-48, 14;-48;14
15358;-48, 15;-48;15
15359;-48, 16;-48;16
15360;-48, 17;-48;17
15361;-48, 18;-48;18
15362;-48, 19;-48;19
15363;-48, 20;-48;20
15364;-48, 21;-48;21
15365;-48, 22;-48;22
15366;-48, 23;-48;23
15367;-48, 24;-48;24
15368;-48, 25;-48;25
15369;-48, 26;-48;26
15370;-48, 27;-48;27
15371;-48, 28;-48;28
15372;-48, 29;-48;29
15373;-48, 30;-48;30
15374;-48, 31;-48;31
15375;-48, 32;-48;32
15376;-48, 33;-48;33
15377;-48, 34;-48;34
15378;-48, 35;-48;35
15379;-48, 36;-48;36
15380;-48, 37;-48;37
15381;-48, 38;-48;38
15382;-48, 39;-48;39
15383;-48, 40;-48;40
15384;-48, 41;-48;41
15385;-48, 42;-48;42
15386;-48, 43;-48;43
15387;-48, 44;-48;44
15388;-48, 45;-48;45
15389;-48, 46;-48;46
15390;-48, 47;-48;47
15391;-48, 48;-48;48
15392;-48, 49;-48;49
15393;-48, 50;-48;50
15394;-48, 51;-48;51
15395;-48, 52;-48;52
15396;-48, 53;-48;53
15397;-48, 54;-48;54
15398;-48, 55;-48;55
15399;-48, 56;-48;56
15400;-48, 57;-48;57
15401;-48, 58;-48;58
15402;-48, 59;-48;59
15403;-48, 60;-48;60
15404;-48, 61;-48;61
15405;-48, 62;-48;62
15406;-48, 63;-48;63
15407;-48, 64;-48;64
15408;-48, 65;-48;65
15409;-48, 66;-48;66
15410;-48, 67;-48;67
15411;-48, 68;-48;68
15412;-48, 69;-48;69
15413;-48, 70;-48;70
15414;-48, 71;-48;71
15415;-48, 72;-48;72
15416;-48, 73;-48;73
15417;-48, 74;-48;74
15418;-48, 75;-48;75
15419;-48, 76;-48;76
15420;-48, 77;-48;77
15421;-48, 78;-48;78
15422;-48, 79;-48;79
15423;-48, 80;-48;80
15424;-48, 81;-48;81
15425;-48, 82;-48;82
15426;-48, 83;-48;83
15427;-48, 84;-48;84
15428;-48, 85;-48;85
15429;-48, 86;-48;86
15430;-48, 87;-48;87
15431;-48, 88;-48;88
15432;-48, 89;-48;89
15433;-48, 90;-48;90
15434;-48, 91;-48;91
15435;-48, 92;-48;92
15436;-48, 93;-48;93
15437;-48, 94;-48;94
15438;-48, 95;-48;95
15439;-48, 96;-48;96
15440;-48, 97;-48;97
15441;-48, 98;-48;98
15442;-48, 99;-48;99
15443;-48, 100;-48;100
15444;-48, 101;-48;101
15445;-48, 102;-48;102
15446;-48, 103;-48;103
15447;-48, 104;-48;104
15448;-48, 105;-48;105
15449;-48, 106;-48;106
15450;-48, 107;-48;107
15451;-48, 108;-48;108
15452;-48, 109;-48;109
15453;-48, 110;-48;110
15454;-48, 111;-48;111
15455;-48, 112;-48;112
15456;-48, 113;-48;113
15457;-48, 114;-48;114
15458;-48, 115;-48;115
15459;-48, 116;-48;116
15460;-48, 117;-48;117
15461;-48, 118;-48;118
15462;-48, 119;-48;119
15463;-48, 120;-48;120
15464;-48, 121;-48;121
15465;-48, 122;-48;122
15466;-48, 123;-48;123
15467;-48, 124;-48;124
15468;-48, 125;-48;125
15469;-48, 126;-48;126
15470;-48, 127;-48;127
15471;-48, 128;-48;128
15472;-48, 129;-48;129
15473;-48, 130;-48;130
15474;-48, 131;-48;131
15475;-48, 132;-48;132
15476;-48, 133;-48;133
15477;-48, 134;-48;134
15478;-48, 135;-48;135
15479;-48, 136;-48;136
15480;-48, 137;-48;137
15481;-48, 138;-48;138
15482;-48, 139;-48;139
15483;-48, 140;-48;140
15484;-48, 141;-48;141
15485;-48, 142;-48;142
15486;-48, 143;-48;143
15487;-48, 144;-48;144
15488;-48, 145;-48;145
15489;-48, 146;-48;146
15490;-48, 147;-48;147
15491;-48, 148;-48;148
15492;-48, 149;-48;149
15493;-48, 150;-48;150
15494;-48, 151;-48;151
15495;-48, 152;-48;152
15496;-48, 153;-48;153
15497;-48, 154;-48;154
15498;-48, 155;-48;155
15499;-48, 156;-48;156
15500;-48, 157;-48;157
15501;-48, 158;-48;158
15502;-48, 159;-48;159
15503;-48, 160;-48;160
15504;-48, 161;-48;161
15505;-48, 162;-48;162
15506;-48, 163;-48;163
15507;-48, 164;-48;164
15508;-48, 165;-48;165
15509;-48, 166;-48;166
15510;-48, 167;-48;167
15511;-48, 168;-48;168
15512;-48, 169;-48;169
15513;-48, 170;-48;170
15514;-48, 171;-48;171
15515;-48, 172;-48;172
15516;-48, 173;-48;173
15517;-48, 174;-48;174
15518;-48, 175;-48;175
15519;-48, 176;-48;176
15520;-48, 177;-48;177
15521;-48, 178;-48;178
15522;-48, 179;-48;179
15523;-48, 180;-48;180
15524;-47, -180;-47;-180
15525;-47, -179;-47;-179
15526;-47, -178;-47;-178
15527;-47, -177;-47;-177
15528;-47, -176;-47;-176
15529;-47, -175;-47;-175
15530;-47, -174;-47;-174
15531;-47, -173;-47;-173
15532;-47, -172;-47;-172
15533;-47, -171;-47;-171
15534;-47, -170;-47;-170
15535;-47, -169;-47;-169
15536;-47, -168;-47;-168
15537;-47, -167;-47;-167
15538;-47, -166;-47;-166
15539;-47, -165;-47;-165
15540;-47, -164;-47;-164
15541;-47, -163;-47;-163
15542;-47, -162;-47;-162
15543;-47, -161;-47;-161
15544;-47, -160;-47;-160
15545;-47, -159;-47;-159
15546;-47, -158;-47;-158
15547;-47, -157;-47;-157
15548;-47, -156;-47;-156
15549;-47, -155;-47;-155
15550;-47, -154;-47;-154
15551;-47, -153;-47;-153
15552;-47, -152;-47;-152
15553;-47, -151;-47;-151
15554;-47, -150;-47;-150
15555;-47, -149;-47;-149
15556;-47, -148;-47;-148
15557;-47, -147;-47;-147
15558;-47, -146;-47;-146
15559;-47, -145;-47;-145
15560;-47, -144;-47;-144
15561;-47, -143;-47;-143
15562;-47, -142;-47;-142
15563;-47, -141;-47;-141
15564;-47, -140;-47;-140
15565;-47, -139;-47;-139
15566;-47, -138;-47;-138
15567;-47, -137;-47;-137
15568;-47, -136;-47;-136
15569;-47, -135;-47;-135
15570;-47, -134;-47;-134
15571;-47, -133;-47;-133
15572;-47, -132;-47;-132
15573;-47, -131;-47;-131
15574;-47, -130;-47;-130
15575;-47, -129;-47;-129
15576;-47, -128;-47;-128
15577;-47, -127;-47;-127
15578;-47, -126;-47;-126
15579;-47, -125;-47;-125
15580;-47, -124;-47;-124
15581;-47, -123;-47;-123
15582;-47, -122;-47;-122
15583;-47, -121;-47;-121
15584;-47, -120;-47;-120
15585;-47, -119;-47;-119
15586;-47, -118;-47;-118
15587;-47, -117;-47;-117
15588;-47, -116;-47;-116
15589;-47, -115;-47;-115
15590;-47, -114;-47;-114
15591;-47, -113;-47;-113
15592;-47, -112;-47;-112
15593;-47, -111;-47;-111
15594;-47, -110;-47;-110
15595;-47, -109;-47;-109
15596;-47, -108;-47;-108
15597;-47, -107;-47;-107
15598;-47, -106;-47;-106
15599;-47, -105;-47;-105
15600;-47, -104;-47;-104
15601;-47, -103;-47;-103
15602;-47, -102;-47;-102
15603;-47, -101;-47;-101
15604;-47, -100;-47;-100
15605;-47, -99;-47;-99
15606;-47, -98;-47;-98
15607;-47, -97;-47;-97
15608;-47, -96;-47;-96
15609;-47, -95;-47;-95
15610;-47, -94;-47;-94
15611;-47, -93;-47;-93
15612;-47, -92;-47;-92
15613;-47, -91;-47;-91
15614;-47, -90;-47;-90
15615;-47, -89;-47;-89
15616;-47, -88;-47;-88
15617;-47, -87;-47;-87
15618;-47, -86;-47;-86
15619;-47, -85;-47;-85
